,node,in_degree,out_degree
3846,1255726706,1,1
3847,147906163,2,2
3848,147906165,1,1
3849,281730677,1,1
3850,281730683,1,1
3851,198237825,1,1
3852,178871938,1,2
3853,1585077893,2,2
3854,71392902,1,1
3855,258367110,2,2
3856,258367117,1,2
3857,2381700755,2,1
3858,1585077909,2,1
3859,186801814,1,1
3860,1056431765,2,1
3861,2413420184,1,1
3862,71392922,1,1
3863,1585077917,2,2
3864,21388961,1,1
3865,28991142,1,2
3866,198237864,1,1
3867,31022761,1,2
3868,177528494,2,1
3869,1585077942,1,2
3870,258367162,1,2
3871,295067323,1,1
3872,581314,2,1
3873,581315,2,1
3874,1866325697,2,2
3875,295067336,1,2
3876,21356260,1,2
3877,581350,1,1
3878,21356272,1,2
3879,190177011,2,1
3880,186801915,1,1
3881,450304,1,1
3882,21356294,2,1
3883,194174731,2,1
3884,1571118862,2,1
3885,291331863,2,2
3886,1255726871,1,1
3887,581398,1,1
3888,1255726875,2,2
3889,281730849,1,1
3890,450341,2,1
3891,281730852,1,1
3892,267411239,1,2
3893,155434,1,2
3894,267411246,2,1
3895,291331888,1,2
3896,155443,1,1
3897,573398847,1,1
3898,573398851,1,1
3899,15359813,2,1
3900,609410888,1,2
3901,15359818,2,1
3902,573398861,2,2
3903,450389,2,1
3904,15359829,1,1
3905,15359832,1,2
3906,450393,1,1
3907,1174101852,1,1
3908,298606431,1,1
3909,450400,1,2
3910,155492,2,1
3911,155493,1,1
3912,1255726961,1,1
3913,130146180,2,1
3914,31907725,1,1
3915,1829167021,1,1
3916,1829167022,1,1
3917,230416302,1,2
3918,230416304,2,2
3919,282320814,2,2
3920,356671416,1,1
3921,1255727035,1,2
3922,276914110,2,1
3923,276914119,2,2
3924,356671442,1,1
3925,199024600,2,2
3926,20930537,1,1
3927,83222510,1,1
3928,1237082108,2,2
3929,316825611,1,1
3930,516139,2,1
3931,516140,1,2
3932,27418674,2,1
3933,2330484791,2,2
3934,177659984,2,2
3935,177659989,2,1
3936,516185,1,2
3937,21389441,1,1
3938,1255727252,1,1
3939,1794201,2,3
3940,1794227,2,1
3941,282321079,2,1
3942,2125947064,2,2
3943,516282,1,1
3944,1255727293,1,1
3945,1909678270,2,2
3946,516287,1,2
3947,516289,1,2
3948,327082184,2,2
3949,147906764,1,2
3950,566550739,1,2
3951,575660247,1,1
3952,575660249,1,1
3953,566550747,2,1
3954,2125947102,2,2
3955,15294689,1,1
3956,15294694,1,1
3957,292348144,2,1
3958,15294711,1,1
3959,11591932,2,2
3960,1623777535,1,2
3961,275702015,1,2
3962,3783057670,1,1
3963,1255727368,1,1
3964,281043209,1,2
3965,15294731,2,1
3966,350380302,2,1
3967,1174102302,1,1
3968,15294762,1,1
3969,15294766,1,1
3970,256631093,2,1
3971,268362039,1,2
3972,1769333055,3,2
3973,15294788,1,1
3974,300605773,1,1
3975,281043280,2,1
3976,411492691,2,2
3977,15294804,1,2
3978,249160021,1,2
3979,180150617,1,2
3980,15294817,1,1
3981,21717352,1,1
3982,894722412,1,1
3983,15294848,1,2
3984,282747269,2,3
3985,282747273,2,2
3986,282747279,1,1
3987,282747283,2,2
3988,282747285,3,2
3989,3340198309,2,2
3990,3317621185,2,2
3991,2984075755,2,2
3992,267903469,2,2
3993,311976432,1,1
3994,316826097,2,2
3995,267903474,1,1
3996,5890549,2,1
3997,2984075765,2,2
3998,416637437,2,2
3999,2984075777,2,2
4000,292872709,1,2
4001,2117591561,2,2
4002,282321436,1,2
4003,292872733,1,1
4004,270524963,2,2
4005,292872746,2,2
4006,2094391850,2,2
4007,282321450,2,1
4008,6578734,1,1
4009,6578736,1,1
4010,292872753,2,1
4011,2400182838,1,1
4012,177660475,1,2
4013,409592389,1,1
4014,17195590,3,3
4015,409592393,1,1
4016,17195601,2,2
4017,256926297,2,2
4018,17195632,2,2
4019,302899843,1,1
4020,17195659,1,1
4021,272032402,1,2
4022,7430810,1,1
4023,315089564,2,1
4024,2257347229,1,1
4025,83813026,1,1
4026,7430820,2,1
4027,315089577,2,1
4028,7430828,1,1
4029,256631470,2,1
4030,315089584,1,2
4031,7430849,1,2
4032,259056334,1,2
4033,3345769171,2,2
4034,3345769179,2,2
4035,259056362,2,1
4036,12215025,2,1
4037,45474557,2,3
4038,651977470,1,1
4039,2931548942,1,1
4040,4111590159,2,3
4041,2931548945,2,1
4042,11658003,3,2
4043,11658004,1,2
4044,1561649955,1,1
4045,216326952,1,1
4046,21357370,1,2
4047,259056443,1,1
4048,20833093,2,1
4049,292348751,1,1
4050,21357393,1,1
4051,259056474,1,1
4052,11658079,1,2
4053,610886502,2,2
4054,2069128047,1,2
4055,4945568623,1,1
4056,5890932,1,2
4057,5890934,1,2
4058,5890948,1,1
4059,2069128091,1,1
4060,3360056235,2,2
4061,2069128114,1,1
4062,7431110,1,2
4063,7431111,2,1
4064,28959692,1,1
4065,7431117,1,2
4066,409199568,2,2
4067,306471901,1,2
4068,306471905,2,2
4069,306471908,2,1
4070,306471910,3,2
4071,18015251,2,1
4072,399139861,1,1
4073,18015259,2,2
4074,18277405,2,2
4075,18277407,2,2
4076,399139877,1,1
4077,18277418,2,1
4078,1549558846,1,1
4079,1795138,2,2
4080,2703025235,1,1
4081,1038247031,1,1
4082,278520956,2,1
4083,311977085,1,1
4084,311977088,1,1
4085,285467785,2,1
4086,177661073,2,2
4087,177661076,2,1
4088,27485339,1,2
4089,54060200,2,1
4090,5924021,1,1
4091,5924022,1,1
4092,335701187,1,1
4093,120317145,1,1
4094,2802935003,2,2
4095,13034719,1,1
4096,293496039,2,2
4097,17196280,1,2
4098,13034745,2,1
4099,119137531,1,2
4100,119137539,1,1
4101,3933234445,1,1
4102,221504786,2,1
4103,33678610,1,1
4104,315483415,1,1
4105,266921240,2,2
4106,315483420,2,3
4107,221504797,2,2
4108,259024168,1,1
4109,259024171,3,3
4110,259024175,2,2
4111,259024178,1,1
4112,177661242,1,2
4113,3340461394,2,2
4114,26699093,2,3
4115,266921309,1,1
4116,295560542,1,1
4117,295560546,1,2
4118,295560555,1,1
4119,1687053675,1,2
4120,295560560,2,2
4121,1659626866,2,1
4122,352675189,1,1
4123,352675194,1,1
4124,352675196,1,1
4125,301229441,1,1
4126,352675205,1,1
4127,26699153,1,1
4128,26699160,1,1
4129,7431579,2,1
4130,7431577,1,1
4131,2102125977,2,1
4132,270460314,2,2
4133,25912741,1,2
4134,2169693618,1,1
4135,2102126008,2,1
4136,2102126017,2,1
4137,480339401,2,1
4138,256632268,1,2
4139,430728655,2,2
4140,256435699,1,1
4141,3239339515,1,1
4142,3239339516,2,2
4143,270427656,1,1
4144,21718539,1,2
4145,270427662,2,2
4146,17196558,2,2
4147,270427668,1,2
4148,2385433,2,1
4149,1484187175,1,2
4150,266397236,2,1
4151,2385468,1,2
4152,319219261,2,1
4153,266397253,2,2
4154,1659627083,2,1
4155,266397268,1,2
4156,474375792,1,1
4157,474375812,2,1
4158,474375813,2,2
4159,97674887,1,1
4160,97674892,2,1
4161,97674896,1,2
4162,288403,2,1
4163,97674900,2,2
4164,3210569370,2,2
4165,288464,1,1
4166,32925394,2,1
4167,60647126,1,2
4168,32925400,1,2
4169,198305499,1,2
4170,60647131,2,2
4171,506488541,2,1
4172,112420574,1,2
4173,368305895,1,1
4174,279963372,1,1
4175,2100160247,2,3
4176,279963395,1,1
4177,30926604,1,1
4178,279963409,1,1
4179,288540,2,1
4180,288543,1,1
4181,262498091,1,2
4182,262498093,2,1
4183,262498101,1,1
4184,288568,1,1
4185,388359998,2,3
4186,262498111,2,2
4187,262498115,2,1
4188,388360004,2,2
4189,32925507,1,2
4190,388360011,2,2
4191,280520524,1,1
4192,262498133,2,2
4193,32925525,2,1
4194,388360027,1,1
4195,62351202,3,2
4196,62351203,2,3
4197,1484187492,1,1
4198,134571881,2,1
4199,271673196,1,2
4200,270428014,1,1
4201,32925554,1,2
4202,270428026,1,1
4203,29747074,2,1
4204,29747075,1,2
4205,29747082,1,1
4206,32925578,1,2
4207,198305685,2,1
4208,482895768,2,1
4209,164128664,1,2
4210,1639311258,2,1
4211,1639311272,1,1
4212,295856041,2,1
4213,304605099,3,2
4214,32925611,2,2
4215,32925616,2,2
4216,2746293,1,1
4217,1564436405,1,1
4218,256632769,1,2
4219,1970857928,1,1
4220,93644753,1,1
4221,360900566,1,1
4222,1345578971,1,1
4223,270428125,1,1
4224,2927683550,1,1
4225,93644769,2,3
4226,4128106465,1,1
4227,93644776,2,3
4228,2927683567,2,1
4229,360900597,1,1
4230,197421061,3,2
4231,241788937,2,1
4232,197421074,2,3
4233,2341824561,2,1
4234,17066036,2,3
4235,2385980,3,2
4236,2385992,3,2
4237,307062861,1,2
4238,2385999,3,3
4239,307062865,2,2
4240,307062864,3,2
4241,83028059,2,2
4242,2746458,2,1
4243,15296604,1,1
4244,3804096609,2,2
4245,78375021,1,1
4246,3804096623,2,2
4247,32925808,1,2
4248,2071718015,2,2
4249,942041220,1,2
4250,32925849,1,2
4251,309225630,1,1
4252,2071718066,2,2
4253,3332303035,2,1
4254,37939390,2,1
4255,31680704,1,1
4256,271345857,2,1
4257,1531603143,1,1
4258,37939403,1,1
4259,4142754021,1,1
4260,4142754037,2,2
4261,67102968,2,2
4262,247032060,1,1
4263,15296768,2,1
4264,15296769,1,2
4265,15296771,2,1
4266,246016267,1,1
4267,304638222,1,2
4268,67102993,1,2
4269,155183384,2,2
4270,67103007,1,2
4271,288385333,1,1
4272,177695030,1,1
4273,1184983370,1,1
4274,71756130,2,1
4275,35252587,1,2
4276,35252589,2,1
4277,35252592,1,2
4278,35252597,2,1
4279,17164664,1,1
4280,40790404,1,2
4281,309225869,2,2
4282,13887887,1,1
4283,309225873,3,2
4284,130148753,2,2
4285,40790425,2,2
4286,17197477,2,1
4287,31091110,2,2
4288,40790440,2,2
4289,551414185,3,2
4290,31091113,1,1
4291,31091114,1,1
4292,551414199,2,3
4293,177695159,1,2
4294,130148802,1,1
4295,318368205,1,1
4296,31091156,2,1
4297,318368216,1,1
4298,318368217,1,1
4299,305818077,1,1
4300,318368225,1,1
4301,30239200,1,1
4302,15296995,2,1
4303,188475884,1,1
4304,18377207,1,1
4305,320137728,2,3
4306,320137731,2,2
4307,18377220,1,2
4308,18377226,1,1
4309,2158553612,1,2
4310,18377235,2,1
4311,18377243,1,1
4312,45476384,3,2
4313,584239,2,1
4314,584250,1,2
4315,584253,2,1
4316,178973263,2,2
4317,1956833876,1,2
4318,3630197352,1,1
4319,320596593,2,1
4320,178842237,1,1
4321,21260927,2,1
4322,320596607,2,2
4323,40790657,1,1
4324,320596616,1,1
4325,12249744,2,2
4326,155183760,2,1
4327,199027346,1,1
4328,40659608,1,1
4329,178973341,2,1
4330,12249776,2,1
4331,614099633,2,2
4332,12249790,1,1
4333,556657366,2,1
4334,1547889368,1,1
4335,2072210144,2,1
4336,430467816,1,1
4337,178973417,1,2
4338,430467821,1,1
4339,1561651956,1,1
4340,1559194374,1,2
4341,21261070,1,1
4342,17558293,1,2
4343,275049239,1,1
4344,17558299,1,1
4345,17558301,1,1
4346,3347606302,2,2
4347,28338976,2,3
4348,41216802,2,1
4349,298085155,1,1
4350,17558308,1,2
4351,28338982,1,2
4352,28338992,3,2
4353,100297520,1,1
4354,177695544,2,1
4355,1119316815,2,3
4356,1548774224,1,1
4357,309226322,3,2
4358,1559194457,2,1
4359,1548774239,2,2
4360,1548774243,2,1
4361,294054757,2,2
4362,3317459820,2,2
4363,198339441,2,1
4364,3317459836,2,2
4365,275704709,2,1
4366,11594630,1,2
4367,15428496,1,1
4368,31320981,2,2
4369,564652961,2,2
4370,564652963,2,1
4371,15428517,1,2
4372,2106256296,1,2
4373,2106256298,2,1
4374,267414445,2,2
4375,2106256304,1,1
4376,178940850,1,1
4377,15428531,1,2
4378,2106256307,1,2
4379,15428534,1,2
4380,3867077560,1,1
4381,178973625,2,2
4382,318696380,1,1
4383,3867077570,1,1
4384,318696386,1,1
4385,318696388,1,1
4386,318696393,1,1
4387,2106256328,2,1
4388,15428557,1,1
4389,2123459533,2,2
4390,88992723,2,2
4391,15428566,1,1
4392,267414487,2,3
4393,584662,2,1
4394,463236056,3,2
4395,463236055,3,2
4396,584669,2,1
4397,267414501,3,2
4398,15428587,2,1
4399,178973677,1,2
4400,15428592,1,1
4401,584688,2,1
4402,88992752,2,1
4403,1938516980,2,2
4404,301231094,2,2
4405,27388919,1,2
4406,301231095,2,2
4407,62352380,2,2
4408,15428604,2,1
4409,15297531,1,1
4410,15428613,2,1
4411,15297536,2,1
4412,15297537,1,2
4413,15297543,1,2
4414,15297541,1,1
4415,249326607,1,1
4416,15428625,1,1
4417,331836438,1,2
4418,274230295,2,2
4419,1951362074,1,1
4420,566258719,1,1
4421,566258720,1,1
4422,584740,2,1
4423,15428651,1,1
4424,15428653,1,1
4425,15428656,1,1
4426,288975923,2,2
4427,15428661,1,1
4428,15428663,1,1
4429,178973754,2,1
4430,15428672,1,1
4431,25586756,2,1
4432,584775,1,1
4433,584779,2,1
4434,15428684,1,1
4435,309226577,2,2
4436,25586772,1,1
4437,1582754914,2,2
4438,584812,1,1
4439,24669294,1,1
4440,1407708284,2,2
4441,1407708285,2,2
4442,72871040,2,1
4443,584833,1,1
4444,24669316,2,1
4445,72871057,2,2
4446,584861,2,1
4447,303295647,1,1
4448,72871074,2,2
4449,454388900,1,1
4450,584882,1,2
4451,249326786,1,1
4452,584907,1,1
4453,584908,1,1
4454,660860108,2,2
4455,203517149,1,2
4456,104623332,1,1
4457,203517159,2,1
4458,4746471,2,1
4459,13888745,1,2
4460,3850235113,1,2
4461,21490924,1,2
4462,21490925,1,1
4463,331443455,1,2
4464,160394518,1,1
4465,918416671,1,1
4466,3669978407,2,1
4467,3669978409,1,2
4468,301624620,2,2
4469,301624624,1,1
4470,289434946,1,1
4471,280554818,2,2
4472,1673981258,3,2
4473,125070679,1,2
4474,125070697,1,2
4475,76475770,1,1
4476,76475773,2,1
4477,6068104581,1,1
4478,3327389066,1,1
4479,388984203,1,2
4480,125070736,3,2
4481,291171729,2,2
4482,388984211,2,2
4483,291171731,1,1
4484,388984215,1,1
4485,1531080107,2,3
4486,1607560628,1,1
4487,490663357,1,1
4488,1607560641,1,1
4489,265973199,2,1
4490,265973200,2,2
4491,319221228,1,1
4492,17165808,1,1
4493,241790448,1,2
4494,266399221,2,2
4495,266399223,1,2
4496,1487924731,1,1
4497,17165828,2,2
4498,28339718,1,2
4499,197422607,1,1
4500,25587215,2,2
4501,21098009,2,2
4502,28339739,2,1
4503,1530981917,1,1
4504,21098013,1,1
4505,245034531,1,2
4506,76475947,1,2
4507,197422642,1,2
4508,245034607,2,1
4509,245034622,1,2
4510,2334453377,1,1
4511,2334453378,1,1
4512,690777737,1,1
4513,76476041,2,2
4514,245034636,1,2
4515,17165971,2,2
4516,76476051,2,2
4517,3979472544,2,1
4518,3979472545,2,1
4519,3979472546,1,2
4520,76476065,1,2
4521,3979472550,1,2
4522,52031155,3,3
4523,266399411,1,2
4524,17166006,1,1
4525,43347644,1,1
4526,52031165,2,2
4527,1516302030,2,1
4528,245034707,1,2
4529,1516302035,1,2
4530,76705493,2,2
4531,76705504,2,3
4532,43347682,2,2
4533,245034725,2,1
4534,76476137,2,2
4535,245034732,1,2
4536,1575448307,1,1
4537,245034759,1,1
4538,245034775,1,1
4539,245034782,1,2
4540,245034784,2,1
4541,514387750,1,1
4542,3362123560,2,2
4543,30207785,2,1
4544,3153555244,1,2
4545,3153555245,2,1
4546,3153555250,2,1
4547,1428909895,2,2
4548,78376796,1,1
4549,2595909472,1,1
4550,43347810,2,1
4551,78376807,2,2
4552,2259808110,2,2
4553,21557108,1,1
4554,2259808116,2,2
4555,1642884987,1,2
4556,78376830,2,1
4557,5838008206,1,1
4558,31256472,1,1
4559,17166232,1,1
4560,75591580,1,1
4561,197783471,1,2
4562,197783474,2,1
4563,3153555395,1,1
4564,3153555396,1,1
4565,3153555397,1,1
4566,3153555398,1,1
4567,197783494,2,1
4568,17166348,2,1
4569,129953810,1,2
4570,3015241749,1,2
4571,2363191326,1,2
4572,3015241757,1,2
4573,21557282,2,2
4574,21557288,2,2
4575,31322158,2,1
4576,31322169,2,1
4577,25620551,1,1
4578,25620555,2,2
4579,21557325,2,2
4580,76705889,2,2
4581,2791403638,1,1
4582,245035131,2,1
4583,1613590657,1,2
4584,250966173,2,1
4585,250966178,1,2
4586,183922852,1,1
4587,282751142,1,1
4588,250966183,2,2
4589,1613590705,2,2
4590,282751158,1,1
4591,256012470,1,1
4592,245035227,2,1
4593,1631842529,1,2
4594,1631842533,1,2
4595,129954023,1,2
4596,2405921000,3,2
4597,256962795,2,1
4598,129954027,2,2
4599,2405921008,3,3
4600,262107380,1,1
4601,2405921016,3,2
4602,129954041,2,1
4603,1631842554,1,2
4604,245035259,2,1
4605,60289276,1,2
4606,60289278,2,1
4607,1827795200,1,1
4608,1716515075,1,2
4609,1827795202,1,1
4610,2006118661,2,2
4611,281735438,1,2
4612,60289295,1,2
4613,281735439,2,1
4614,281735437,2,1
4615,262500625,1,2
4616,2670129431,1,1
4617,262500629,2,2
4618,96465173,1,2
4619,1037922587,2,2
4620,24899876,2,2
4621,315846954,1,2
4622,2748576049,2,2
4623,28537140,2,2
4624,96465206,1,2
4625,2046718263,1,1
4626,2711613753,1,1
4627,427782465,1,1
4628,319385922,1,1
4629,28537154,1,1
4630,28537159,1,1
4631,261189967,1,1
4632,245035354,1,2
4633,1588490598,1,2
4634,245035379,1,2
4635,127349,1,1
4636,245035383,2,1
4637,2262397307,2,2
4638,1038152061,1,1
4639,127358,2,3
4640,127357,2,2
4641,147845505,2,1
4642,1248981379,2,2
4643,245035401,1,2
4644,3787288974,1,2
4645,388985233,3,2
4646,18575766,1,1
4647,245035419,2,1
4648,2507927970,2,2
4649,245035433,1,1
4650,2507927979,2,2
4651,127413,2,2
4652,63467957,2,2
4653,248705477,1,1
4654,2362208713,2,2
4655,2362208717,2,1
4656,387871181,1,1
4657,2362208719,1,2
4658,2362208724,2,1
4659,1613591007,1,1
4660,3357372898,2,2
4661,45478376,1,1
4662,2362208751,2,2
4663,2362208755,1,2
4664,2362208766,1,1
4665,2362208772,1,1
4666,3252843022,1,1
4667,270365199,2,2
4668,778269226,1,1
4669,248705597,1,1
4670,270365249,2,2
4671,254014043,1,1
4672,129954396,2,1
4673,21525094,1,1
4674,490533480,2,2
4675,1829073532,1,1
4676,304607871,1,1
4677,1829073540,1,1
4678,304607881,1,2
4679,2674619018,1,1
4680,778269332,1,1
4681,1829073556,1,1
4682,248705699,1,1
4683,254014125,2,2
4684,254014135,2,1
4685,2046358218,1,1
4686,20968154,1,2
4687,178942705,1,1
4688,2056516339,1,1
4689,274821897,3,2
4690,274821899,1,1
4691,274821907,2,2
4692,1564111637,2,1
4693,248214292,1,2
4694,248214301,2,1
4695,248214304,1,2
4696,1930021,2,2
4697,251818804,1,1
4698,1402696505,1,1
4699,248214332,2,1
4700,1530295101,1,1
4701,1402696516,1,1
4702,33125222,1,2
4703,21525353,1,1
4704,33125227,1,2
4705,21525355,1,1
4706,33125230,2,1
4707,177566576,1,1
4708,164066189,1,2
4709,266400662,1,1
4710,255947675,1,1
4711,164066203,1,2
4712,91059101,1,2
4713,2021880739,3,2
4714,91059117,1,1
4715,17200054,1,2
4716,25686968,2,1
4717,25686970,2,2
4718,25686976,1,1
4719,248509379,2,1
4720,266400729,2,2
4721,266400730,1,2
4722,264369126,1,2
4723,1573155839,1,2
4724,81327111,1,1
4725,1056470026,1,2
4726,1056470034,2,2
4727,3661493267,2,1
4728,25588764,1,1
4729,25588765,1,1
4730,2994435100,1,1
4731,70284330,3,2
4732,25588781,1,1
4733,177566771,1,1
4734,25588788,1,1
4735,70284348,1,2
4736,7248835657,2,1
4737,496006222,1,1
4738,404747346,2,1
4739,70284365,2,2
4740,2939155542,1,1
4741,496006235,1,1
4742,266400869,1,2
4743,266400870,1,2
4744,7248835689,2,2
4745,7248835706,2,1
4746,71595133,2,1
4747,71595140,2,2
4748,71595151,2,1
4749,35157166,2,2
4750,29127856,1,2
4751,1930467,3,2
4752,2165044456,1,2
4753,13890800,2,2
4754,21525751,2,1
4755,357624,1,1
4756,1930490,2,2
4757,26113281,1,1
4758,13890818,2,3
4759,21525763,1,2
4760,21525766,1,2
4761,1601074441,1,1
4762,34469146,1,1
4763,90469664,1,1
4764,128290,3,2
4765,34469156,3,2
4766,1930535,1,1
4767,128307,3,2
4768,128309,3,2
4769,128315,2,3
4770,128318,2,2
4771,333542728,2,2
4772,21263689,2,1
4773,1065448779,1,2
4774,1065448799,2,1
4775,357734,1,2
4776,357736,2,2
4777,21263721,1,1
4778,5633390,1,1
4779,329676152,1,1
4780,320140679,2,2
4781,34829704,2,3
4782,21263758,2,1
4783,34829714,3,2
4784,270464404,2,2
4785,34829717,3,2
4786,21263762,2,1
4787,1552709017,1,1
4788,34829723,3,3
4789,1552709019,1,1
4790,2240116127,1,1
4791,357797,3,2
4792,357799,2,3
4793,267482538,1,2
4794,267482541,2,2
4795,357807,2,3
4796,267482544,2,2
4797,267482545,1,1
4798,357811,2,3
4799,357813,2,2
4800,357816,1,1
4801,267482551,2,1
4802,5633479,1,1
4803,5633483,1,1
4804,1578104267,1,1
4805,2121168353,2,2
4806,21493223,1,2
4807,2069132781,1,1
4808,268858866,1,1
4809,21263868,1,2
4810,21263869,1,2
4811,319321610,1,2
4812,2536273423,1,2
4813,2536273426,2,3
4814,319321619,2,1
4815,21263895,2,1
4816,21263908,1,2
4817,496956968,1,1
4818,515634743,1,2
4819,515634805,2,1
4820,331478651,1,1
4821,331478661,2,2
4822,2770597522,1,1
4823,27260567,1,2
4824,94008984,4,2
4825,247035545,1,1
4826,27260568,2,2
4827,27260570,1,1
4828,2325640860,1,2
4829,325286,1,1
4830,1231156926,3,2
4831,487651040,1,1
4832,487651045,1,1
4833,2303031023,1,1
4834,21296880,1,1
4835,2303031024,1,1
4836,129955573,1,2
4837,21296899,1,1
4838,129955592,2,1
4839,21493515,2,1
4840,2527819535,2,2
4841,5881689882,1,2
4842,2528704289,2,2
4843,2303031081,1,1
4844,130021168,2,2
4845,620338,1,2
4846,60290870,2,1
4847,60290872,1,1
4848,266401599,1,2
4849,403830593,1,1
4850,266401603,1,2
4851,7221442376,1,2
4852,1836775244,1,1
4853,26474328,1,1
4854,26474330,2,2
4855,1099560796,1,1
4856,71759709,1,1
4857,1099560799,2,1
4858,1580169075,2,1
4859,266401655,1,1
4860,468416379,2,1
4861,249788321,2,1
4862,3164272556,2,1
4863,3164272558,2,1
4864,21133234,1,1
4865,21133235,1,1
4866,2406774712,1,1
4867,60585913,1,1
4868,128961,2,1
4869,128963,1,2
4870,128969,1,1
4871,128970,1,2
4872,128971,2,1
4873,244971465,1,1
4874,33617876,2,1
4875,21297111,1,2
4876,248707031,1,2
4877,297498589,1,1
4878,297498592,2,2
4879,244971488,1,1
4880,297498596,1,2
4881,129001,1,2
4882,129002,2,1
4883,21297142,1,1
4884,248707078,1,1
4885,620552,2,1
4886,248707081,1,1
4887,248707095,2,1
4888,322598936,2,3
4889,256014367,2,1
4890,620577,2,1
4891,25032743,2,2
4892,25032746,2,2
4893,129071,2,1
4894,21297199,1,2
4895,129077,2,1
4896,33617976,2,1
4897,129082,1,2
4898,2303031354,1,1
4899,177469506,1,2
4900,25032774,2,2
4901,129095,1,2
4902,129100,1,2
4903,178878546,2,1
4904,3179509846,1,1
4905,562788450,1,2
4906,3314317412,2,2
4907,129129,2,1
4908,25720941,1,1
4909,25720943,2,1
4910,24508531,1,2
4911,25720947,2,2
4912,129141,1,2
4913,242710644,1,1
4914,24508536,4,4
4915,24508539,1,1
4916,266401916,2,2
4917,266401917,1,1
4918,242710651,2,2
4919,24508544,2,1
4920,129152,2,1
4921,129155,1,2
4922,24508557,2,1
4923,60881039,2,1
4924,484702351,1,2
4925,24508561,1,2
4926,24508569,1,1
4927,129177,1,2
4928,129178,2,1
4929,129180,1,2
4930,129181,2,1
4931,266401950,1,2
4932,266401949,2,1
4933,129194,2,1
4934,147912875,2,1
4935,590608554,1,1
4936,129197,1,2
4937,129210,1,1
4938,129211,1,1
4939,266401981,1,1
4940,60881090,1,2
4941,1554741448,1,1
4942,266401993,1,2
4943,266401995,2,1
4944,1554741451,1,1
4945,129230,1,2
4946,562788560,2,1
4947,129231,2,1
4948,129234,2,1
4949,562788563,1,2
4950,21297366,1,1
4951,562788566,2,1
4952,255883485,1,1
4953,255883486,2,2
4954,255883488,2,2
4955,129256,2,1
4956,2095872232,1,1
4957,129258,2,1
4958,177666279,2,1
4959,60881136,1,1
4960,27457777,2,2
4961,2095872246,1,1
4962,2166749428,1,1
4963,2166749426,1,1
4964,27457786,1,1
4965,309229821,2,3
4966,25032962,2,1
4967,129293,2,1
4968,926087439,2,2
4969,60881171,1,1
4970,248477972,1,1
4971,2180938009,1,1
4972,926087453,1,2
4973,60881193,2,1
4974,60881202,1,2
4975,31226164,2,1
4976,180156731,2,1
4977,265648446,1,1
4978,96467270,2,1
4979,60684618,2,1
4980,325965,1,1
4981,60881230,2,1
4982,178878803,2,1
4983,60881238,2,2
4984,325977,1,1
4985,926087513,2,1
4986,248215902,1,1
4987,129377,2,1
4988,248215905,1,1
4989,2019785065,2,2
4990,129385,1,2
4991,129386,1,2
4992,129390,2,1
4993,599980398,1,1
4994,60881266,1,2
4995,2410314106,2,3
4996,335378817,3,2
4997,60881292,1,2
4998,60881295,2,1
4999,178911631,1,1
5000,326036,1,1
5001,326042,1,1
5002,60881314,1,2
5003,1122433461,1,1
5004,129483,2,1
5005,583891406,2,2
5006,2718171,1,2
5007,1282472421,2,2
5008,305789414,1,1
5009,2152921585,1,2
5010,82737654,1,2
5011,268499446,1,1
5012,414218746,1,1
5013,129540,1,1
5014,436599301,1,1
5015,129543,1,2
5016,129544,2,1
5017,129545,2,1
5018,1575418404,2,2
5019,129573,1,2
5020,24836651,1,2
5021,251820588,2,1
5022,2152921644,1,1
5023,256408115,1,1
5024,256408118,2,2
5025,256408121,2,3
5026,227903,1,2
5027,3317496396,1,1
5028,3317496397,2,2
5029,21690967,1,2
5030,38435415,1,1
5031,21690972,2,1
5032,129628,1,1
5033,129633,1,1
5034,21690978,1,2
5035,129637,2,1
5036,129639,1,2
5037,38435440,2,1
5038,38435442,2,1
5039,90798709,2,1
5040,364837494,1,1
5041,129667,2,1
5042,129670,2,1
5043,1412397715,2,1
5044,21297817,1,1
5045,129690,2,1
5046,412383912,1,1
5047,412383916,1,1
5048,412383917,1,1
5049,412383922,1,1
5050,25033396,1,1
5051,25033399,2,2
5052,412383929,1,1
5053,20970170,1,2
5054,129956543,1,1
5055,160398021,2,2
5056,251820756,1,1
5057,1048902370,2,2
5058,129771,2,1
5059,129774,2,2
5060,129777,1,1
5061,129778,1,2
5062,129781,2,2
5063,2073459445,1,2
5064,2073459446,1,2
5065,129785,1,1
5066,3165747964,1,2
5067,255949571,1,1
5068,255949576,1,1
5069,255949582,1,1
5070,2073459488,1,1
5071,33553195,1,1
5072,33553198,2,1
5073,2573400914,1,1
5074,180157269,1,2
5075,2073459554,2,1
5076,310934373,2,2
5077,129902,2,2
5078,129903,2,3
5079,2073459566,2,2
5080,3824778094,1,1
5081,1370487665,3,2
5082,129911,2,1
5083,1370487674,2,3
5084,282393478,1,1
5085,1537342344,1,1
5086,129934,1,2
5087,129935,2,1
5088,129937,2,1
5089,3824778135,1,1
5090,1774287768,2,2
5091,129950,1,1
5092,1537342368,2,2
5093,1537342374,1,1
5094,3837066157,2,2
5095,70450102,1,1
5096,331480006,1,2
5097,561052616,1,1
5098,281410506,1,1
5099,277674965,1,1
5100,809204700,1,1
5101,819690473,1,1
5102,34438121,1,1
5103,2073459691,2,2
